domain,match_group_id,trajectory_id,treatment,delegation_depth,thinking_mode,step_index,agent_id,agent_role,checkpoints,layer_count,activation_file,sha256
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,4e1e03882794b731453097146a1929907753e1ba40a2ac66731ef044837687c0
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,c3795e21182070100b31bd6829bb76b2451af510e367f7438455500081846ea1
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,990fac4da6e494b0ab62ad22a5a199ebe7916a152e1874b1d116804093767b62
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,6687f0e3e8aa078cd797c2022c9e6201351f847f44d5acf3bf61d615ba6ffa21
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,0cc32c4c4d5978324c4040e66c55967d6b07c3ecc108dc1af2f47d78be95a732
Telecom,telecom,telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,12249f4530f7c02d72b201927dec053a65b1c0fc517ed6381ac1ddf0faef06b1
Telecom,telecom,telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,62e53b04d34c6967e4ba622db637f7efd6a364e727779350f4c8a2ef6abae8a6
Telecom,telecom,telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,a638c1f0afa7dadc88e40b6c93297d0976cda336062be3f4ac9ecf6feab484a7
Telecom,telecom,telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,5e5d11603042b40923c163680351d088d554d4dfc9d344c828eba89bd744cc41
Telecom,telecom,telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,ea3a0ceebc17716f766e704d9c9caf8cd1b6ae6df02782e1d6508358e8f9d37d
Telecom,telecom,telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,283fb439d15e7f93dfc10735b43564760ce49cdc5f3bd8011ff2ddbc23ee4377
Telecom,telecom,telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,dfabceca95f1dfd7cc684def6f6980fb31047966981efdd3bb2899d8e03b84d8
Telecom,telecom,telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,14899a98d0cdfe3e470cdbab50cf14a7b095310d5afc47551e48d4c1f6d2b79b
Telecom,telecom,telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,501744ae52acc06277c7817891abe4f2e61322387e1daa641dfeb1c82bef0530
Telecom,telecom,telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,38073e4e3419f07a9ffded23252f2791b7a8fc752a868e6985de182ef7b4a767
Telecom,telecom,telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,dcc4a7971354d381c2b2c92b80dddbfc0d6a758320dea189ffd04811d99cb128
Telecom,telecom,telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,33d99eaadcbf339f6f9607d910d60a1aac0fa69f4d816621edff1413691c0175
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,e0e80ff88cd6be482bb504b574eaaa123797244396d053423908dfdbad7775fd
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,b11645233a4fc5be8dc41be5cc54a00510b6eb8fd69321d4b7f9e2d32d0f771f
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,78da184bddf3b76dac05340aab8a8933c22bd31b9b813c39824a0c5eb383f058
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,95e076253a8dd577f60eb4e2361ef10304063e41fd0e57385fd14fe46c83007f
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,61bb0bc32550d2c95c5470877f471034a0696a39f1564255ed1007c106e6d4d3
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,54732faac97a8b1d2dee8e4e567bc5577fdb599e01f079d87a0bb29f150a20cd
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,4cbfdabad4bad71cecb0b99198c599ae9c2389192d2bd8cdbf6e059fbaff9c4e
Telecom,telecom,telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,e1ec38e598824c6e9b8fc29958ab05146283b7aedc0b6854d0dec61844c1ec76
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,26a29663bd21f6119a24556cff7c18dc0494d347085bf2bb083d118bf68e4b39
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,af93b4a292beb03de2f3a280a23897039f89588833c9f3c4d606a207f8754143
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,66e3a3a1d8b6eeda2794218b483bd3eac26308fb15f3cef5485ef7aca38c53aa
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,ac794c70d5e2e5e7f85337c243e1a262f7df5e8c91f1ab95286713c713c5d687
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,b1f5d0ba671892659de87d00e1d9b7b9a5cab2fea8260b164682f9458e07485a
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,483739be111965b9ec4dc34f0db5333dd6cd036cb8c69cc218fe7c0d9cc0090a
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,d4782849016fe0c7c09932a860c8157dd51067fd6544ae141915126f0bc3e251
Telecom,telecom,telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/telecom__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,a910600ad27535231cae2251715a132aabc84633f7b0630f4556369ec59dfe62
